Title,Price,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Condition,Quantity,Description 1,Description 2,Description 3,Description 4,Description 5,Description 6,Description 7,Description 8,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Policy,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM,META_purchaseCost,META_fullCost,META_sellPrice
Toysmith Cordless Portable Plastic Phone - Multiple Colors,11.99,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",,,,New,10000,"This cordless plastic phone is amazingly realitstic with a lifelike ringer. Standard Focus: role-play, self-expression, number recognition.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1011009&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC DRAMATIC PLAY,ROLE PLAY/COSTUMES,,School Specialty,271264,EACH,$8.99,$10.34,11.99
Toysmith Root Viewer Garden Set with Peat Pellets and Seeds - 6 3/4 x 2 1/4 x 6 inches,9.49,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",,,,New,10000,"Set includes three plastic tubes, a wooden stand, peat pellets and seed packets. 6 3/4"" x 2 1/4"" x 6"". Standard Focus: plant growth & development, make observations.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=793562&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC DRAMATIC PLAY,ROLE PLAY/COSTUMES,,School Specialty,274810,EACH,$7.12,$8.19,9.49
Toysmith Tactile Rubber Porcupine Balls - 3 1/4 inches - Set of 6 - Assorted Colors,15.39,Sporting Goods,Exercise & Fitness,,,,,New,10000,"These rubber balls have a great tactile feel and are easy to catch. 6 balls in 6 colors. 3 1/4"" diameter.</p> <b> </b> <ul> <li>Set of 6 Balls</li> <li>Classroom tested and ready for home or school</li> <li>Great for home, school or therapeutic use</li> <",/ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1033023&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,PHYSICAL EDUCATION,BALLS,TEACHING/PLAY,,School Specialty,274834,SET OF 6,$11.54,$13.27,15.39
Guidecraft Sound Box Teaching Tool with Wooden Cubes - Set of 12,37.99,Toys & Games,Toys,Educational Toys,,,,New,10000,"Develop children's ability to perceive sounds. Build concentration, matching and focusing skills. Children shake wooden cubes to hear each unique rattling sound and find its match. Compare color-coded dots on the bottom for self-correction. Pre-K+. Standa","rd Focus: sound discrimination, five senses.</p> <b> </b> <ul> <li>Set</li> <li>Children shake wooden cubes to hear each unique rattling sound and find its match</li> <li>Develop children's ability to perceive sounds</li> <li>Build concentration, matching", and focusing skills</li> <li>Compare color-coded dots on the bottom for self-correction For children Pre-K+</li> </ul> <p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=760211&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC GAMES,EARLY LEARNING,,School Specialty,275845,SET OF 12,$28.49,$32.76,37.99
Childcraft On the Farm Hand-Painted Play Figurine Animals - Assorted Animals - Set of 15,57.99,Toys & Games,Toys,Building Toys,,,,New,10000,"15 finely detailed, hand-painted farm animals. Cow is 5 1/4""L. Standard Focus: life science, identify animal characteristics, sort & classify.</p> <b> </b> <ul> <li>Bring The Farm Home</li> <li>Great to use with block play</li> </ul> <p> <p><a href='http:",//ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodmsds/documents/image/msds_280939.pdf 'target='_blank'><img src='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestmktger/documents/image/x386912.jpg' border='0' alt='MSDS Sheet Download' /><,br />MSDS download for Childcraft On the Farm Hand-Painted Play Figurine Animals - Assorted Animals - Set of 15</a></p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=793572&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC BLOCK PLAY,ANIMALS,,School Specialty,280939,SET OF 15,$43.49,$50.01,57.99
Childcraft No-Spill Paint Cups - 3 3/4 inches - Set of 10 - Assorted Colors,6.19,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"Non-spill paint pots with colored lids and inner cone shields. Unique 2-piece design features easy open top with quick-lock cap to prevent spills and keep paint from drying out. Set of 10. 3 3/4'' high. Cup holds 3.2 fluid ounces wehn filled to the line, ",or 7 fluid ounces filled to the top.</p> <b> </b> <ul> <li>Set of 10</li> <li>Paint cups hold 7 fluid ounces</li> <li>Color coordinate paints with the lid</li> <li>Quick-lock lids help to prevent spills</li> <li>Perfect for the art classroom</li> </ul> <p,>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1033134&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,STUDIO SUPPLIES,CUPS/TRAYS,,School Specialty,281269,SET OF 10,$4.64,$5.34,6.19
Sargent Art Plastic Squeeze Bottles - 1 Ounce Bottles - Set of 12,6.29,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"Twelve 1 oz. bottles with non-clogging classic tips.</p> <b> </b> <ul> <li>Pack of 12</li> <li>Versatile squeeze bottle applicators</li> <li>Makes dispensing liquids a cinch!</li> <li>Create a smooth bead of paint, glue or water</li> <li>Includes bottles,", screw-on tops and reusable caps</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1033438&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,STUDIO SUPPLIES,CUPS/TRAYS,,School Specialty,281272,SET OF 12,$4.72,$5.43,6.29
Hasbro Game - Jenga,16.99,Toys & Games,Toys,Educational Toys,,,,New,10000,"Remove a block at a time, trying to keep the tottering tower from toppling! Fine motor, planning, problem solving and social skills. Ages 8+. 2 or more players.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=750715&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC GAMES,EARLY LEARNING,,School Specialty,281681,EACH,$10.12,$11.64,16.99
Childcraft 58-pc Active Play Games Pack with 9 Active Play Options,171.99,Sporting Goods,Exercise & Fitness,,,,,New,10000,"Set of 9 different active play options; 58 pieces in all, plus a mesh carrying bag. <ul><li>6 - 8' Speed Rope</li> <li>6 - 7' Speed Rope</li> <li>6 Swing Balls </li><li>12 Cloth 5"" x 5"" Bean Bags</li> <li>6 Playground Balls, 8.5""</li><li>6 Gertie Balls </","li><li>12 Plastic Hoops, 30""</li><li>1 Rubber Mini Basketball, 23"" </li> <li>1 Pitch/Catch Paddle Game</li><li>1 Mesh Bag, 24"" x 36""</li></ul>",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=793452&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,PHYSICAL EDUCATION,LEADUP SKILLS,LEADUP GAMES,,School Specialty,284512,EACH,$128.99,$148.34,171.99
Dantoy Sand and Water Play Bucket - 6 1/4 Inches - Assorted Colors,5.99,Toys & Games,Toys,Activity Toys,,,,New,10000,"Bucket with Lip for pouring. Height 6 1/4"" and a diameter of 8 1/2"". Assorted colors.</p> <b> </b> <ul> <li>Sold As A Single Unit</li> <li>Preschool-Early Childhood Grade Level</li> <li>Category: Early Childhood / Sand - Water / Sand Sets - Accessories</l",i> <li>Ideal for early childhood classrooms or daycare</li> <li>Short Name: Bucket Bucket</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1084632&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC ACTIVE PLAY,SAND/WATER,,School Specialty,289231,EACH,$4.49,$5.16,5.99
Childcraft Breakfast Food Set,13.99,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",,,,New,10000,"Lots of food to ""prepare"" breakfast. Realistic food pieces. Ages 3+. Standard Focus: role-play, making choices, vocabulary.</p> <b> </b> <ul> <li>Sold As A Single Unit</li> <li>Preschool-Early Childhood Grade Level</li> <li>Category: Early Childhood / Dra",matic Play / Play Food</li> <li>Childcraft Brand. Exclusively From School Specialty</li> <li>Short Name: Play Food Breakfast Set Play Food</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1049587&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC DRAMATIC PLAY,KITCHEN ACCESSORIES/HOUSEHOLD,,School Specialty,292327,EACH,$10.49,$12.06,13.99
Childcraft Lunch Food Set,13.99,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",,,,New,10000,"Lots of food to ""prepare"" lunch. Realistic food pieces. Ages 3+. Standard Focus: role-play, making choices, vocabulary.</p> <b> </b> <ul> <li>Sold As A Single Unit</li> <li>Preschool-Early Childhood Grade Level</li> <li>Category: Early Childhood / Dramati",c Play / Play Food</li> <li>Childcraft Brand. Exclusively From School Specialty</li> <li>Short Name: Play Food Lunch Set Play Food</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1049588&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC DRAMATIC PLAY,KITCHEN ACCESSORIES/HOUSEHOLD,,School Specialty,292330,EACH,$10.49,$12.06,13.99
Childcraft Dinner Food Set,13.99,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",,,,New,10000,"Lots of food to ""prepare"" dinner. Realistic food pieces. Ages 3+. Standard Focus: role-play, making choices, vocabulary.</p> <b> </b> <ul> <li>Sold As A Single Unit</li> <li>Preschool-Early Childhood Grade Level</li> <li>Category: Early Childhood / Dramat",ic Play / Play Food</li> <li>Childcraft Brand. Exclusively From School Specialty</li> <li>Short Name: Play Food Dinner Set Play Food</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1049589&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC DRAMATIC PLAY,KITCHEN ACCESSORIES/HOUSEHOLD,,School Specialty,292333,EACH,$10.49,$12.06,13.99
Childcraft Heavy-Duty Construction Vehicles Play Set - Set of 3,59.99,Toys & Games,Toys,Building Toys,,,,New,10000,"These vehicles are built for heavy use and hours of fun. Includes dump truck, sand digger and big loader. Vehicles range up to 18 1/2""L x 9""W x 10""H. Standard Focus: transportation, community studies.</p> <b> </b> <ul> <li>Sold As A Set of 3 Vehicles</li>", <li>Preschool-Early Childhood Grade Level</li> <li>Category: Early Childhood / Dramatic Play / Role-Play Furniture</li> <li>Childcraft Brand. Exclusively From School Specialty</li> <li>Short Name: Kit Vehicles Construction Set Of 3 Kit</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=793621&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC BLOCK PLAY,TRANSPORTATION/TOWN,,School Specialty,293587,SET OF 3,$44.99,$51.74,59.99
Fire Engine and School Bus Play Tents,69.99,Toys & Games,Toys,Activity Toys,,,,New,10000,"Promote imaginative play and creativity with these Fire Engine and School Bus play tents. The Fire Engine includes 2 play areas (front and back), a roof opening allows kids to stand up, peek through windows lets kids see the outside while riding inside th","e truck, tunnel port for crawl through fun and T-flap door for easy access. Measures 48""L x 24""W x 33""H. The School Bus includes a tunnel port for crawl through fun and slit-flap door for easy access. Fits up to 2 children. Measures 52""L x 26""W x 34""H. Bo",th tents feature patented Twist 'N Fold Technology which allows for instant set-up and easy storage. Ideal for children ages 3+.</p> <b> </b> <ul> <li>Category: Dramatic Play / Role-Play Furniture</li> <li>Sold as a Single Unit</li> <li>Short name: Kit Ve,hicles Fire Engine + School Bus Set</li> <li>Childcraft Brought to you by School Specialty</li> <li>Childcraft Brand of Products</li> </ul> <p>,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1033605&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC ACTIVE PLAY,TENTS/TUNNELS,,School Specialty,294662,EACH,$52.49,$60.36,69.99
Childcraft Mobilo Building Set with Storage Box - Set of 240 - Assorted Colors,64.99,Toys & Games,Toys,Building Toys,,,,New,10000,"Includes 240 pieces with 4 figures and a durable storage box with lid. Age 3+. Standard Focus: identify & sort shapes, build forms & models, transportation.</p> <b> </b> <ul> <li>Category: Manipulatives / Small Building Sets</li> <li>Sold as a Set of 240<",/li> <li>Short name: Kit Storage Box Mobilo Set Of 240</li> <li>Grade levels: Preschool-Early Childhood</li> <li>Childcraft Brought to you by School Specialty</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1032729&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC MANIPULATIVE PLAY,BUILDING,,School Specialty,296174,SET OF 240,$48.74,$56.05,64.99
Childcraft Wooden First Puzzles with Wire Storage Rack - 9 x 12 inches - Set of 6,71.99,Baby & Toddler,Baby Toys,Baby Activity Toys,,,,New,10000,"This set of 6 wooden puzzles contains 6 to 10 easy-fit pieces per puzzle. Size: 9"" x 12"". Includes wire puzzle rack. Ages 2+.</p> <b> </b> <ul> <li>Category: Games - Puzzles / Puzzles</li> <li>Sold as a Set of 6</li> <li>Short name: Kit Puzzle First Set O",f 6 With</li> <li>Grade levels: Preschool-Early Childhood</li> <li>Childcraft Brought to you by School Specialty</li> </ul> <p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=889690&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,INFANT/CHILD CARE,INF/TODDLER PUZZLES,,School Specialty,297080,SET OF 6,$53.99,$62.09,71.99
"Edushape Foam Fish N Fun Game - Set Includes 4 Rods, 8 Bait, 36 Fish, 8 Lines",14.99,Toys & Games,Toys,Educational Toys,,,,New,10000,"Fishing rods are pliable plastic and all other parts are foam. Fish 'N Fun Game includes 4 rods, 8 bait, 36 fish and 8 fishing lines.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1032753&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC GAMES,EARLY LEARNING,,School Specialty,301762,EACH,$11.24,$12.93,14.99
Lauri Lacing Shapes - Set of 9,8.49,Toys & Games,Toys,Building Toys,,,,New,10000,"Colorful, heavy-duty chipboard lies flat for smooth tracing of fun shapes. Use the included 36"" tipped laces to lace around each 4"" to 7"" shape! With these activities, children increase perception of shapes and visual discrimination. They also encourage q","uiet play and concentration. Lacing helps children develop fine-motor skills in a way that is fun and gives them a sense of accomplishment. Lacing is also an excellent preparation for learning to tie shoes, and it promotes good penmanship by developing th","e pincer grip. Ages 3-6.</p> <b> </b> <ul> <li>Quantity One Set</li> <li>Kids love these lacing and tracing activities</li> <li>Lacing helps promote good penmanship by developing the pincer grip</li> <li>Increases fine-motor control, introduces problem-so","lving, develops concentration and more</li> <li>Laces are 27"" long and have 1"" tips for easy lacing</li> </ul> <p>",,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=754894&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC MANIPULATIVE PLAY,FINE MOTOR,,School Specialty,304293,EACH,$6.37,$7.33,8.49
Roylco Big Box of Assorted Art and Craft Materials,66.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"Inspire stimulates student imaginations to combine materials into unique creations, including banners, clocks, frames, jewelry and more. One-of-a-kind kit contains a varied collection of materials - enough for a class of 30 students to create wonderful an","d imaginative collages and assemblages. Kit is packaged in sturdy, reusable, cardboard storage box with handles and includes:<ul><li> 4 page Idea Guide</li> <li>1 lb colored macaroni</li> <li>1/2 lb craft buttons</li><li>Thirty 12 x 9 inch sheets of assor",ted paper</li><li>18 pieces 7 x 12 inch colored burlap</li><li>Fifty 10 inch cardboard disks</li><li>4 reproducible designs</li><li>9 sponge shapes</li><li>mini picture frames</li><li>leather strips and bits</li><li>colored yarns</li><li>sticky shapes</li,><li>beads</li><li>craft sticks</li><li>3 oz. magnetic strips</li></ul> <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodmsds/documents/image/msds_309726.pdf 'target='_blank'><img src='http://ssiucm.schoolspecialty.com/ucm/groups/,public/@guestmktger/documents/image/x386912.jpg' border='0' alt='MSDS Sheet Download' /><br />MSDS download for Roylco Big Box of Assorted Art and Craft Materials</a></p>,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=752018&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CRAFTS,GENERAL CRAFTS,,School Specialty,309726,EACH,$50.24,$57.78,66.99
Educational Activities The Best of Hap Palmer CD - Getting to Know Myself,19.99,Toys & Games,Toys,Educational Toys,,,,New,10000,"These best-loved songs from Hap Palmer encourage children to explore, experience and discover. Vocabulary includes body parts, feelings, animals and movement. Includes Sammy, Feelings, Touch and more!",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=762854&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,EARLY LEARNING,EC MUSIC,CDS/DVDS/CASSETTES,,School Specialty,315713,EACH,$14.99,$17.24,19.99
Safe T 3 in 1 BullsEye Compass with Shatter Resistant ABS Plastic and No Sharp Points - Pack of 10,15.19,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,Drafting,Drafting Compasses,New,10000,"This 3-in-1 instrument measures length (inches or centimeters), and draws perfect circles, triangles and other patterns. Constructed of ABS plastic. Shatter resistant. Ideal for all classrooms- Safe compass has no sharp points. Set of 10.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=747163&encrypt=.jpg,,,,,SCHOOL SUPPLIES,BASIC SUPPLIES,MEASURING,COMPASSES,,School Specialty,317835,PACK OF 10,$11.39,$13.10,15.19
General's Charcoal Drawing Kit,3.49,Office Supplies,Office Instruments,Writing & Drawing Instruments,Art Charcoals,,,New,10000,Achieve dramatic blacks as well as delicate shading. 5-piece kit includes a kneaded eraser for details and for lifting charcoal from areas. White charcoal pencils great for highlights also works well as a wash-out pencil for marking on fabrics. Black penc,"ils come in extra soft, soft and medium.  Latex free. Non-toxic. <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodmsds/documents/image/msds_321742.pdf 'target='_blank'><img src='http://ssiucm.schoolspecialty.com/ucm/groups/public/",@guestmktger/documents/image/x386912.jpg' border='0' alt='MSDS Sheet Download' /><br />MSDS download for General's Charcoal Drawing Kit</a></p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=775385&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,ART PENCILS,CHARCOAL PENCILS,,School Specialty,321742,SET OF 5,$2.62,$3.01,3.49
Bostitch Staples,1.39,Office Supplies,General Supplies,Staples,,,,New,10000,Staples Standard Pack Of 5000 <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestprodmsds/documents/image/msds_321841.pdf 'target='_blank'><img src='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestmktger/documents/image/x38691,2.jpg' border='0' alt='MSDS Sheet Download' /><br />MSDS download for Bostitch Staples</a></p>,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=787728&encrypt=.jpg,,,,,SCHOOL SUPPLIES,OFFICE SUPPLIES,STAPLING/ACCESSORIES,STAPLES,,School Specialty,321841,EACH,$1.04,$1.20,1.39
Crayola Nontoxic Twistable Crayons - Set of 8 - Assorted Colors,3.69,Office Instruments,Writing & Drawing Instruments,Crayons,,,,New,10000,"Crayola crayons in convenient clear plastic barrels...no more waste, mess or broken pieces. Just twist the barrel and you're ready to color. No sharpeners needed and no labels to peel off. 8 color set. Non-toxic. <p><a href='http://ssiucm.schoolspecialty.",com/ucm/groups/public/@guestprodmsds/documents/image/msds_332674.pdf 'target='_blank'><img src='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestmktger/documents/image/x386912.jpg' border='0' alt='MSDS Sheet Download' /><br />MSDS download for Cr,ayola Nontoxic Twistable Crayons - Set of 8 - Assorted Colors</a></p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=751014&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,CRAYONS,SPECIALTY CRAYONS,,School Specialty,332674,SET OF 8,$2.77,$3.19,3.69
Crayola Washable Fine Line Markers Classpack - Pack of 200 - Assorted Colors,84.99,Office Supplies,Office Instruments,Writing & Drawing Instrument Accessories,,,,New,10000,"Colors wash easily from skin and most clothing. Includes 20 markers each of 10 colors: Red, Yellow, Blue, Green, Orange, Violet, Flamingo Pink, Dolphin Gray, Brown, and Black. AP Certified nontoxic. <p><a href='http://ssiucm.schoolspecialty.com/ucm/groups",/public/@guestprodmsds/documents/image/msds_332675.pdf 'target='_blank'><img src='http://ssiucm.schoolspecialty.com/ucm/groups/public/@guestmktger/documents/image/x386912.jpg' border='0' alt='MSDS Sheet Download' /><br />MSDS download for Crayola Washable, Fine Line Markers Classpack - Pack of 200 - Assorted Colors</a></p>,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=750640&encrypt=.jpg,,,,,SCHOOL SUPPLIES,ART SUPPLIES,ART MARKERS,WASHABLE MARKERS,,School Specialty,332675,PACK OF 200,$63.74,$73.30,84.99
Advantus Cropper Hopper Home Center Rolling Cart - 10 Drawer - Multiple Colors,74.99,Office Supplies,Filing & Organization,Storage Lockers & Cabinets,,,,New,10000,"Maximize floor space with this vertical, mobile, super space saver. These 10-drawer organizers are perfect for the artroom and classroom and can hold a wide assortment of items. Fits conveniently in small places. Swivel casters for easy mobility, 2 lockin","g. High tech metallic rails with chrome frame. Frame dimensions are 13""W x 15-1/4""D x 37-1/2""H. Multi- color drawers.</p> <b> </b> <ul> <li>Sold as Single Unit</li> <li>10 multi-color drawers</li> <li>Great for art rooms, home, or classrooms</li> <li>Use ","for storing art supplies, writing utensils, paper and more</li> <li>Made with sturdy, durable plastic</li> </ul> <p>",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=753660&encrypt=.jpg,,,,,SCHOOL SUPPLIES,OFFICE SUPPLIES,STORAGE,ROLLING ORGANIZERS,,School Specialty,333887,EACH,$56.24,$64.68,74.99
3M Post-it Notes - 3 x 3 - Pack of 14 Pads - 100 Sheets each - Assorted Ultra Colors,18.29,Office Supplies,General Supplies,Paper Products,Sticky Notes,,,New,10000,Notes Post It 3x3 Assrtd Ultra 14 Value Pack Pack,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=827032&encrypt=.jpg,,,,,SCHOOL SUPPLIES,OFFICE SUPPLIES,SELF STICKING NOTES,NOTES,,School Specialty,336737,PACK OF 14,$13.72,$15.78,18.29
The Pencil Grip Jumbo Latex Free Pencil Grips - Bag of 12 - Assorted Colors,38.99,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,,,New,10000,The JUMBO Grip uses the same revolutionary shape as The Pencil Grip to place fingers of both left and right handed users in the correct position for gripping. The JUMBO Grip though is about 40% larger than The Pencil Grip providing extended comfort and su,pport up to the second knuckle. The JUMBO Grip offers Big Time Comfort for everyone from students to seniors. Recommended by Doctors and Occupational Therapists! Latex Free! Phthalate Free! Pack includes 12 assorted grips.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1034716&encrypt=.jpg,,,,,SCHOOL SUPPLIES,WRITING,WRITING ACCESSORIES,PENCIL GRIPS,,School Specialty,336930,PACK OF 12,$29.24,$33.63,38.99
Learning Resources Big-Digit Stopwatch,12.59,Sporting Goods,Exercise & Fitness,Stopwatches,,,,New,10000,"Easy-to-read display in 0.01 second increments. Includes 12-and 24-hour time, calendar and date display, alarm with hour chime. Water resistant.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1081511&encrypt=.jpg,,,,,CLASSROOM SUPPLIES,PHYSICAL EDUCATION,ORGANIZATION,TIMERS/STOPWATCHES,,School Specialty,347402,EACH,$9.44,$10.86,12.59
